Zaman_s,Konum_km,Hiz_kmh,Ivme_ms2,Jerk_ms3,Kutle_Ton,Kuvvet_kN,Guc_kW,Disk_Sicaklik_C,Stres_MPa
5486.1999999972,79.918568,81.6480000000002,0.7,0,603.25,436.883286136,9908.5129295645,965.526185314814,487.115698116183
5486.3999999972,79.923132,82.1520000000002,0.7,0,603.25,436.917620436,9970.46009834954,965.515895958346,487.115698116183
5486.5999999972,79.927724,82.6560000000002,0.7,0,603.25,436.952166024,10032.4217319111,965.505562823703,487.115698116183
5486.7999999972,79.932344,83.1600000000002,0.7,0,603.25,436.9869229,10094.39791899,965.495185912326,487.115698116183
5486.9999999972,79.936992,83.6640000000002,0.7,0,603.25,437.021891064,10156.3887483274,965.484765225666,487.115698116183
5487.1999999972,79.941668,84.1680000000002,0.7,0,603.25,437.057070516,10218.3943086641,965.474300765179,487.115698116183
5487.3999999972,79.946372,84.6720000000002,0.7,0,603.25,437.092461256,10280.4146887411,965.463792532325,487.115698116183
5487.5999999972,79.951104,85.1760000000002,0.7,0,603.25,437.128063284,10342.4499772995,965.453240528573,487.115698116183
5487.7999999972,79.955864,85.6800000000002,0.7,0,603.25,437.1638766,10404.50026308,965.442644755396,487.115698116183
5487.9999999972,79.960652,86.1840000000002,0.7,0,603.25,437.199901204,10466.5656348238,965.432005214275,487.115698116183
5488.1999999972,79.965468,86.6880000000002,0.7,0,603.25,437.236137096,10528.6461812717,965.421321906696,487.115698116183
5488.3999999972,79.970312,87.1920000000002,0.7,0,603.25,437.272584276,10590.7419911647,965.41059483415,487.115698116183
5488.5999999972,79.975184,87.6960000000002,0.7,0,603.25,437.309242744,10652.8531532439,965.399823998138,487.115698116183
5488.7999999972,79.980084,88.2000000000002,0.7,0,603.25,437.3461125,10714.97975625,965.389009400162,487.115698116183
5488.9999999972,79.985012,88.7040000000002,0.7,0,603.25,437.383193544,10777.1218889242,965.378151041733,487.115698116183
5489.1999999972,79.989968,89.2080000000002,0.7,0,603.25,437.420485876,10839.2796400073,965.367248924369,487.115698116183
5489.3999999972,79.994952,89.7120000000002,0.7,0,603.25,437.457989496,10901.4530982403,965.356303049591,487.115698116183
5489.5999999972,79.999964,90.2160000000002,0.7,0,603.25,437.495704404,10963.6423523643,965.34531341893,487.115698116183
5489.7999999972,80.004964,90,0,-3.5,603.25,15.204515,380.112875,965.334342723606,487.115698116183
5489.9999999972,80.009964,90,0,0,603.25,15.204515,380.112875,965.323372156275,487.115698116183
5490.1999999972,80.014964,90,0,0,603.25,15.204515,380.112875,965.312401716933,487.115698116183
5490.3999999972,80.019964,90,0,0,603.25,15.204515,380.112875,965.301431405579,487.115698116183
5490.5999999972,80.024964,90,0,0,603.25,15.204515,380.112875,965.290461222213,487.115698116183
5490.7999999972,80.029964,90,0,0,603.25,15.204515,380.112875,965.279491166832,487.115698116183
5490.9999999972,80.034964,90,0,0,603.25,15.204515,380.112875,965.268521239435,487.115698116183
5491.1999999972,80.039964,90,0,0,603.25,15.204515,380.112875,965.257551440021,487.115698116183
5491.3999999972,80.044964,90,0,0,603.25,15.204515,380.112875,965.246581768587,487.115698116183
5491.5999999972,80.049964,90,0,0,603.25,15.204515,380.112875,965.235612225133,487.115698116183
5491.7999999972,80.054964,90,0,0,603.25,15.204515,380.112875,965.224642809657,487.115698116183
5491.9999999972,80.059964,90,0,0,603.25,15.204515,380.112875,965.213673522158,487.115698116183
5492.1999999972,80.064964,90,0,0,603.25,15.204515,380.112875,965.202704362634,487.115698116183
5492.3999999972,80.069964,90,0,0,603.25,15.204515,380.112875,965.191735331083,487.115698116183
5492.5999999972,80.074964,90,0,0,603.25,15.204515,380.112875,965.180766427504,487.115698116183
5492.7999999972,80.079964,90,0,0,603.25,15.204515,380.112875,965.169797651895,487.115698116183
5492.9999999972,80.084964,90,0,0,603.25,15.204515,380.112875,965.158829004256,487.115698116183
5493.19999999719,80.089964,90,0,0,603.25,15.204515,380.112875,965.147860484584,487.115698116183
5493.39999999719,80.094964,90,0,0,603.25,15.204515,380.112875,965.136892092879,487.115698116183
5493.59999999719,80.099964,90,0,0,603.25,15.204515,380.112875,965.125923829138,487.115698116183
5493.79999999719,80.104964,90,0,0,603.25,15.204515,380.112875,965.11495569336,487.115698116183
5493.99999999719,80.109964,90,0,0,603.25,15.204515,380.112875,965.103987685543,487.115698116183
5494.19999999719,80.114964,90,0,0,603.25,15.204515,380.112875,965.093019805687,487.115698116183
5494.39999999719,80.119964,90,0,0,603.25,15.204515,380.112875,965.082052053789,487.115698116183
5494.59999999719,80.124964,90,0,0,603.25,15.204515,380.112875,965.071084429848,487.115698116183
5494.79999999719,80.129964,90,0,0,603.25,15.204515,380.112875,965.060116933863,487.115698116183
5494.99999999719,80.134964,90,0,0,603.25,15.204515,380.112875,965.049149565833,487.115698116183
5495.19999999719,80.139964,90,0,0,603.25,15.204515,380.112875,965.038182325754,487.115698116183
5495.39999999719,80.144964,90,0,0,603.25,15.204515,380.112875,965.027215213627,487.115698116183
5495.59999999719,80.149964,90,0,0,603.25,15.204515,380.112875,965.01624822945,487.115698116183
5495.79999999719,80.154964,90,0,0,603.25,15.204515,380.112875,965.00528137322,487.115698116183
5495.99999999719,80.159964,90,0,0,603.25,15.204515,380.112875,964.994314644938,487.115698116183
5496.19999999719,80.164964,90,0,0,603.25,15.204515,380.112875,964.9833480446,487.115698116183
5496.39999999719,80.169964,90,0,0,603.25,15.204515,380.112875,964.972381572206,487.115698116183
5496.59999999719,80.174964,90,0,0,603.25,15.204515,380.112875,964.961415227755,487.115698116183
5496.79999999719,80.179964,90,0,0,603.25,15.204515,380.112875,964.950449011244,487.115698116183
5496.99999999719,80.184964,90,0,0,603.25,15.204515,380.112875,964.939482922672,487.115698116183
5497.19999999719,80.189964,90,0,0,603.25,15.204515,380.112875,964.928516962038,487.115698116183
5497.39999999719,80.194964,90,0,0,603.25,15.204515,380.112875,964.91755112934,487.115698116183
5497.59999999719,80.199964,90,0,0,603.25,15.204515,380.112875,964.906585424577,487.115698116183
5497.79999999719,80.204964,90,0,0,603.25,15.204515,380.112875,964.895619847747,487.115698116183
5497.99999999719,80.209964,90,0,0,603.25,15.204515,380.112875,964.884654398849,487.115698116183
5498.19999999719,80.214964,90,0,0,603.25,15.204515,380.112875,964.873689077881,487.115698116183
5498.39999999719,80.219964,90,0,0,603.25,15.204515,380.112875,964.862723884841,487.115698116183
5498.59999999719,80.224964,90,0,0,603.25,15.204515,380.112875,964.851758819729,487.115698116183
5498.79999999719,80.229964,90,0,0,603.25,15.204515,380.112875,964.840793882543,487.115698116183
5498.99999999719,80.234964,90,0,0,603.25,15.204515,380.112875,964.829829073281,487.115698116183
5499.19999999719,80.239964,90,0,0,603.25,15.204515,380.112875,964.818864391942,487.115698116183
5499.39999999719,80.244964,90,0,0,603.25,15.204515,380.112875,964.807899838524,487.115698116183
5499.59999999719,80.249964,90,0,0,603.25,15.204515,380.112875,964.796935413026,487.115698116183
5499.79999999719,80.254964,90,0,0,603.25,15.204515,380.112875,964.785971115446,487.115698116183
5499.99999999719,80.259964,90,0,0,603.25,15.204515,380.112875,964.775006945783,487.115698116183
5500.19999999719,80.264964,90,0,0,603.25,15.204515,380.112875,964.764042904035,487.115698116183
5500.39999999719,80.269964,90,0,0,603.25,15.204515,380.112875,964.753078990202,487.115698116183
5500.59999999719,80.274964,90,0,0,603.25,15.204515,380.112875,964.74211520428,487.115698116183
5500.79999999719,80.279964,90,0,0,603.25,15.204515,380.112875,964.731151546269,487.115698116183
5500.99999999719,80.284964,90,0,0,603.25,15.204515,380.112875,964.720188016168,487.115698116183
5501.19999999719,80.289964,90,0,0,603.25,15.204515,380.112875,964.709224613974,487.115698116183
5501.39999999719,80.294964,90,0,0,603.25,15.204515,380.112875,964.698261339687,487.115698116183
5501.59999999719,80.299964,90,0,0,603.25,15.204515,380.112875,964.687298193305,487.115698116183
5501.79999999719,80.304964,90,0,0,603.25,15.204515,380.112875,964.676335174826,487.115698116183
5501.99999999719,80.309964,90,0,0,603.25,15.204515,380.112875,964.665372284249,487.115698116183
5502.19999999719,80.314964,90,0,0,603.25,15.204515,380.112875,964.654409521572,487.115698116183
5502.39999999719,80.319964,90,0,0,603.25,15.204515,380.112875,964.643446886795,487.115698116183
5502.59999999719,80.324964,90,0,0,603.25,15.204515,380.112875,964.632484379914,487.115698116183
5502.79999999719,80.329964,90,0,0,603.25,15.204515,380.112875,964.62152200093,487.115698116183
5502.99999999719,80.334964,90,0,0,603.25,15.204515,380.112875,964.61055974984,487.115698116183
5503.19999999719,80.339964,90,0,0,603.25,15.204515,380.112875,964.599597626643,487.115698116183
5503.39999999719,80.344964,90,0,0,603.25,15.204515,380.112875,964.588635631337,487.115698116183
5503.59999999719,80.349964,90,0,0,603.25,15.204515,380.112875,964.577673763921,487.115698116183
5503.79999999719,80.354964,90,0,0,603.25,15.204515,380.112875,964.566712024394,487.115698116183
5503.99999999719,80.359964,90,0,0,603.25,15.204515,380.112875,964.555750412754,487.115698116183
5504.19999999718,80.364964,90,0,0,603.25,15.204515,380.112875,964.544788928999,487.115698116183
5504.39999999718,80.369964,90,0,0,603.25,15.204515,380.112875,964.533827573128,487.115698116183
5504.59999999718,80.374964,90,0,0,603.25,15.204515,380.112875,964.52286634514,487.115698116183
5504.79999999718,80.379964,90,0,0,603.25,15.204515,380.112875,964.511905245032,487.115698116183
5504.99999999718,80.384964,90,0,0,603.25,15.204515,380.112875,964.500944272805,487.115698116183
5505.19999999718,80.389964,90,0,0,603.25,15.204515,380.112875,964.489983428455,487.115698116183
5505.39999999718,80.394964,90,0,0,603.25,15.204515,380.112875,964.479022711982,487.115698116183
5505.59999999718,80.399964,90,0,0,603.25,15.204515,380.112875,964.468062123383,487.115698116183
5505.79999999718,80.404964,90,0,0,603.25,15.204515,380.112875,964.457101662658,487.115698116183
5505.99999999718,80.409964,90,0,0,603.25,15.204515,380.112875,964.446141329806,487.115698116183
5506.19999999718,80.414964,90,0,0,603.25,15.204515,380.112875,964.435181124824,487.115698116183
5506.39999999718,80.419964,90,0,0,603.25,15.204515,380.112875,964.42422104771,487.115698116183
5506.59999999718,80.424964,90,0,0,603.25,15.204515,380.112875,964.413261098465,487.115698116183
5506.79999999718,80.429964,90,0,0,603.25,15.204515,380.112875,964.402301277085,487.115698116183
5506.99999999718,80.434964,90,0,0,603.25,15.204515,380.112875,964.39134158357,487.115698116183
5507.19999999718,80.439964,90,0,0,603.25,15.204515,380.112875,964.380382017919,487.115698116183
5507.39999999718,80.444964,90,0,0,603.25,15.204515,380.112875,964.369422580128,487.115698116183
5507.59999999718,80.449964,90,0,0,603.25,15.204515,380.112875,964.358463270198,487.115698116183
5507.79999999718,80.454964,90,0,0,603.25,15.204515,380.112875,964.347504088127,487.115698116183
5507.99999999718,80.459964,90,0,0,603.25,15.204515,380.112875,964.336545033912,487.115698116183
5508.19999999718,80.464964,90,0,0,603.25,15.204515,380.112875,964.325586107554,487.115698116183
5508.39999999718,80.469964,90,0,0,603.25,15.204515,380.112875,964.314627309049,487.115698116183
5508.59999999718,80.474964,90,0,0,603.25,15.204515,380.112875,964.303668638397,487.115698116183
5508.79999999718,80.479964,90,0,0,603.25,15.204515,380.112875,964.292710095596,487.115698116183
5508.99999999718,80.484964,90,0,0,603.25,15.204515,380.112875,964.281751680645,487.115698116183
5509.19999999718,80.489964,90,0,0,603.25,15.204515,380.112875,964.270793393542,487.115698116183
5509.39999999718,80.494964,90,0,0,603.25,15.204515,380.112875,964.259835234286,487.115698116183
5509.59999999718,80.499964,90,0,0,603.25,15.204515,380.112875,964.248877202875,487.115698116183
5509.79999999718,80.504964,90,0,0,603.25,15.204515,380.112875,964.237919299308,487.115698116183
5509.99999999718,80.509964,90,0,0,603.25,15.204515,380.112875,964.226961523582,487.115698116183
5510.19999999718,80.514964,90,0,0,603.25,15.204515,380.112875,964.216003875698,487.115698116183
5510.39999999718,80.519964,90,0,0,603.25,15.204515,380.112875,964.205046355653,487.115698116183
5510.59999999718,80.524964,90,0,0,603.25,15.204515,380.112875,964.194088963445,487.115698116183
5510.79999999718,80.529964,90,0,0,603.25,15.204515,380.112875,964.183131699074,487.115698116183
5510.99999999718,80.534964,90,0,0,603.25,15.204515,380.112875,964.172174562538,487.115698116183
5511.19999999718,80.539964,90,0,0,603.25,15.204515,380.112875,964.161217553834,487.115698116183
5511.39999999718,80.544964,90,0,0,603.25,15.204515,380.112875,964.150260672963,487.115698116183
5511.59999999718,80.549964,90,0,0,603.25,15.204515,380.112875,964.139303919922,487.115698116183
5511.79999999718,80.554964,90,0,0,603.25,15.204515,380.112875,964.128347294709,487.115698116183
5511.99999999718,80.559964,90,0,0,603.25,15.204515,380.112875,964.117390797324,487.115698116183
5512.19999999718,80.564964,90,0,0,603.25,15.204515,380.112875,964.106434427765,487.115698116183
5512.39999999718,80.569964,90,0,0,603.25,15.204515,380.112875,964.09547818603,487.115698116183
5512.59999999718,80.574964,90,0,0,603.25,15.204515,380.112875,964.084522072118,487.115698116183
5512.79999999718,80.579964,90,0,0,603.25,15.204515,380.112875,964.073566086027,487.115698116183
5512.99999999718,80.584964,90,0,0,603.25,15.204515,380.112875,964.062610227756,487.115698116183
5513.19999999718,80.589964,90,0,0,603.25,15.204515,380.112875,964.051654497303,487.115698116183
5513.39999999718,80.594964,90,0,0,603.25,15.204515,380.112875,964.040698894667,487.115698116183
5513.59999999718,80.599964,90,0,0,603.25,15.204515,380.112875,964.029743419847,487.115698116183
5513.79999999718,80.604964,90,0,0,603.25,15.204515,380.112875,964.01878807284,487.115698116183
5513.99999999718,80.609964,90,0,0,603.25,15.204515,380.112875,964.007832853646,487.115698116183
5514.19999999718,80.614964,90,0,0,603.25,15.204515,380.112875,963.996877762263,487.115698116183
5514.39999999718,80.619964,90,0,0,603.25,15.204515,380.112875,963.985922798689,487.115698116183
5514.59999999718,80.624964,90,0,0,603.25,15.204515,380.112875,963.974967962923,487.115698116183
5514.79999999718,80.629964,90,0,0,603.25,15.204515,380.112875,963.964013254963,487.115698116183
5514.99999999718,80.634964,90,0,0,603.25,15.204515,380.112875,963.953058674809,487.115698116183
5515.19999999717,80.639964,90,0,0,603.25,15.204515,380.112875,963.942104222458,487.115698116183
5515.39999999717,80.644964,90,0,0,603.25,15.204515,380.112875,963.931149897908,487.115698116183
5515.59999999717,80.649964,90,0,0,603.25,15.204515,380.112875,963.92019570116,487.115698116183
5515.79999999717,80.654964,90,0,0,603.25,15.204515,380.112875,963.90924163221,487.115698116183
5515.99999999717,80.659964,90,0,0,603.25,15.204515,380.112875,963.898287691057,487.115698116183
5516.19999999717,80.664964,90,0,0,603.25,15.204515,380.112875,963.887333877701,487.115698116183
5516.39999999717,80.669964,90,0,0,603.25,15.204515,380.112875,963.876380192139,487.115698116183
5516.59999999717,80.674964,90,0,0,603.25,15.204515,380.112875,963.86542663437,487.115698116183
5516.79999999717,80.679964,90,0,0,603.25,15.204515,380.112875,963.854473204393,487.115698116183
5516.99999999717,80.684964,90,0,0,603.25,15.204515,380.112875,963.843519902205,487.115698116183
5517.19999999717,80.689964,90,0,0,603.25,15.204515,380.112875,963.832566727806,487.115698116183
5517.39999999717,80.694964,90,0,0,603.25,15.204515,380.112875,963.821613681195,487.115698116183
5517.59999999717,80.699964,90,0,0,603.25,15.204515,380.112875,963.810660762368,487.115698116183
5517.79999999717,80.704964,90,0,0,603.25,15.204515,380.112875,963.799707971326,487.115698116183
5517.99999999717,80.709964,90,0,0,603.25,15.204515,380.112875,963.788755308066,487.115698116183
5518.19999999717,80.714964,90,0,0,603.25,15.204515,380.112875,963.777802772588,487.115698116183
5518.39999999717,80.719964,90,0,0,603.25,15.204515,380.112875,963.766850364889,487.115698116183
5518.59999999717,80.724964,90,0,0,603.25,15.204515,380.112875,963.755898084968,487.115698116183
5518.79999999717,80.729964,90,0,0,603.25,15.204515,380.112875,963.744945932823,487.115698116183
5518.99999999717,80.734964,90,0,0,603.25,15.204515,380.112875,963.733993908454,487.115698116183
5519.19999999717,80.739964,90,0,0,603.25,15.204515,380.112875,963.723042011859,487.115698116183
5519.39999999717,80.744964,90,0,0,603.25,15.204515,380.112875,963.712090243035,487.115698116183
5519.59999999717,80.749964,90,0,0,603.25,15.204515,380.112875,963.701138601982,487.115698116183
5519.79999999717,80.754964,90,0,0,603.25,15.204515,380.112875,963.690187088699,487.115698116183
5519.99999999717,80.759964,90,0,0,603.25,15.204515,380.112875,963.679235703183,487.115698116183
5520.19999999717,80.764964,90,0,0,603.25,15.204515,380.112875,963.668284445433,487.115698116183
5520.39999999717,80.769964,90,0,0,603.25,15.204515,380.112875,963.657333315448,487.115698116183
5520.59999999717,80.774964,90,0,0,603.25,15.204515,380.112875,963.646382313226,487.115698116183
5520.79999999717,80.779964,90,0,0,603.25,15.204515,380.112875,963.635431438765,487.115698116183
5520.99999999717,80.784964,90,0,0,603.25,15.204515,380.112875,963.624480692065,487.115698116183
5521.19999999717,80.789964,90,0,0,603.25,15.204515,380.112875,963.613530073124,487.115698116183
5521.39999999717,80.794964,90,0,0,603.25,15.204515,380.112875,963.602579581939,487.115698116183
5521.59999999717,80.799964,90,0,0,603.25,15.204515,380.112875,963.591629218511,487.115698116183
5521.79999999717,80.804964,90,0,0,603.25,15.204515,380.112875,963.580678982837,487.115698116183
5521.99999999717,80.809964,90,0,0,603.25,15.204515,380.112875,963.569728874915,487.115698116183
5522.19999999717,80.814964,90,0,0,603.25,15.204515,380.112875,963.558778894745,487.115698116183
